거래ID,거래처코드,거래처명,신용점수,국가리스크등급,거래금액_USD,결제조건일수,과거연체횟수,누적거래횟수,업력_년,담보여부,수출보험여부,연체여부
TX007967,P027,Summit Power,715,3,112200.0,0,0,21,3.0,0,1,0
TX007968,P004,Al-Rashid Trading,471,5,192400.0,30,2,6,6.4,0,1,0
TX007969,P076,Nordic Materials,628,3,66400.0,60,0,58,12.2,0,1,0
TX007970,P031,Vega Power,797,2,296300.0,90,0,38,17.0,0,1,1
TX007971,P043,Atlas Chemicals,820,2,539100.0,60,0,46,21.8,1,1,0
TX007972,P022,Sierra Metals,840,2,243300.0,30,2,46,21.2,1,0,0
TX007973,P041,Falcon Industries,613,3,38800.0,60,1,63,6.2,0,0,1
TX007974,P043,Atlas Chemicals,798,2,492300.0,0,0,46,21.8,0,1,0
TX007975,P114,Corona Logistics,745,1,323500.0,30,0,52,19.1,0,0,0
TX007976,P028,Pacific Global,636,2,46700.0,0,1,51,15.4,1,0,0
TX007977,P015,Crest Materials,763,1,799300.0,60,1,34,24.2,1,0,0
TX007978,P014,Orient Global,824,1,399000.0,0,1,44,18.5,0,0,0
TX007979,P114,Corona Logistics,762,1,519400.0,0,0,52,18.7,1,1,0
TX007980,P118,Pacific Chemicals,767,1,380300.0,30,0,44,25.8,0,1,0
TX007981,P115,Vega Trading,686,2,163000.0,60,0,20,7.9,0,0,0
TX007982,P070,Crest Metals,818,1,490000.0,60,1,45,23.6,0,0,0
TX007983,P110,Meridian Energy,800,1,335000.0,30,0,50,22.2,0,1,0
TX007984,P090,Falcon Agro,830,2,364200.0,0,0,36,21.0,0,1,0
TX007985,P037,Nordic Global,679,3,36500.0,90,1,45,13.9,0,0,1
TX007986,P093,Union Global,829,2,474300.0,60,1,52,20.3,1,1,0
TX007987,P080,Harbor Global,536,4,115400.0,30,4,20,5.0,0,0,1
TX007988,P085,Pacific Agro,687,3,37900.0,0,2,55,16.0,0,1,0
TX007989,P046,Vega Agro,636,4,55700.0,60,1,56,9.4,0,0,1
TX007990,P109,Delta Trading,818,1,351400.0,30,0,40,24.1,1,1,0
TX007991,P035,Sierra Materials,677,3,43500.0,60,4,66,8.9,0,0,0
TX007992,P092,Falcon Metals,675,2,45500.0,30,2,47,16.4,1,0,0
TX007993,P059,Falcon Materials,672,2,284100.0,60,2,21,9.4,0,1,0
TX007994,P085,Pacific Agro,672,3,19500.0,60,1,55,15.9,0,0,0
TX007995,P026,Summit Materials,725,3,131800.0,30,0,31,7.7,1,1,0
TX007996,P117,Falcon Energy,699,2,83900.0,90,1,50,8.4,1,0,0
TX007997,P077,Corona Energy,808,2,432800.0,30,1,37,18.0,1,1,0
TX007998,P092,Falcon Metals,680,2,57200.0,0,1,47,15.6,1,0,0
TX007999,P048,Orient Metals,626,2,33500.0,30,1,45,12.6,1,0,0
TX008000,P014,Orient Global,790,1,568700.0,60,1,44,18.9,1,0,0
TX008001,P119,Meridian Chemicals,647,1,123700.0,30,1,25,11.5,1,0,0
TX008002,P096,Prime Materials,793,2,859200.0,0,0,50,23.9,0,1,0
TX008003,P008,Vega Logistics,727,2,192000.0,60,0,19,10.1,0,1,0
TX008004,P055,Delta Energy,689,3,27600.0,60,2,53,11.7,0,1,0
TX008005,P108,Orient Power,695,3,39500.0,60,0,41,11.7,0,0,0
TX008006,P072,Meridian Logistics,661,3,37400.0,90,0,51,8.6,0,0,0
TX008007,P080,Harbor Global,509,4,81400.0,60,3,20,3.8,0,1,1
TX008008,P096,Prime Materials,803,2,478900.0,60,0,50,24.0,0,0,0
TX008009,P066,Orient Energy,600,3,37100.0,0,1,54,6.7,0,1,1
TX008010,P035,Sierra Materials,654,3,35000.0,30,1,66,9.0,0,0,0
TX008011,P089,Golden Power,807,1,322500.0,30,0,45,24.4,1,0,0
TX008012,P020,Corona Materials,671,3,110900.0,60,1,40,15.4,1,0,0
TX008013,P120,Orient Chemicals,619,2,79100.0,60,0,50,13.3,1,1,0
TX008014,P016,Aurora Energy,813,1,280000.0,30,0,45,26.1,0,0,0
TX008015,P098,Marina Agro,633,3,34600.0,60,1,57,17.2,0,1,0
TX008016,P009,Falcon Global,637,3,41100.0,0,2,51,8.7,1,1,0
TX008017,P041,Falcon Industries,607,3,39600.0,60,1,63,6.8,1,1,0
TX008018,P013,Orient Logistics,741,2,218700.0,90,1,37,18.3,0,0,0
TX008019,P094,Union Chemicals,803,1,785000.0,60,0,48,16.0,1,0,0
TX008020,P104,Summit Energy,842,2,761100.0,90,1,41,22.0,1,0,0
TX008021,P098,Marina Agro,640,3,44800.0,30,2,57,18.4,0,0,0
TX008022,P043,Atlas Chemicals,796,2,626100.0,0,1,46,21.1,0,1,0
TX008023,P118,Pacific Chemicals,792,1,359200.0,30,1,44,26.9,0,0,0
TX008024,P093,Union Global,830,2,419500.0,30,1,52,20.3,0,0,0
TX008025,P091,Nordic Trading,845,2,284500.0,60,0,45,20.3,1,1,0
TX008026,P099,Aurora Global,670,1,166900.0,60,1,26,11.6,0,0,0
TX008027,P011,Corona Industries,686,3,163700.0,90,1,20,10.8,1,1,0
TX008028,P002,Corona Agro,713,3,143600.0,30,3,25,4.2,0,1,0
TX008029,P061,Harbor Metals,648,2,60000.0,60,1,58,14.6,0,0,0
TX008030,P076,Nordic Materials,630,3,86000.0,30,1,58,11.1,1,0,0
TX008031,P003,Delta Materials,838,1,350400.0,30,1,41,20.3,0,1,0
TX008032,P075,Marina Industries,607,3,38600.0,60,1,49,12.0,1,0,0
TX008033,P043,Atlas Chemicals,817,2,835700.0,30,0,46,22.2,0,1,0
TX008034,P112,Orient Materials,803,1,309200.0,30,0,45,23.6,1,1,0
TX008035,P092,Falcon Metals,675,2,72400.0,30,1,47,16.3,0,0,1
TX008036,P071,Golden Metals,776,1,192100.0,60,1,47,27.5,0,0,0
TX008037,P054,Golden Global,662,3,52600.0,0,1,58,16.1,1,0,0
TX008038,P009,Falcon Global,642,3,41800.0,0,2,51,9.8,0,1,0
TX008039,P061,Harbor Metals,655,2,49900.0,90,1,58,14.4,0,0,0
TX008040,P043,Atlas Chemicals,794,2,438800.0,0,0,46,22.2,0,0,0
TX008041,P076,Nordic Materials,618,3,46400.0,90,0,58,12.6,0,0,0
TX008042,P023,Sierra Trading,475,4,139900.0,60,2,19,3.8,0,0,1
TX008043,P046,Vega Agro,640,4,21400.0,0,0,56,9.8,0,0,0
TX008044,P080,Harbor Global,518,4,135200.0,30,2,20,4.9,1,1,1
TX008045,P031,Vega Power,789,2,654600.0,30,0,38,16.8,0,1,0
TX008046,P037,Nordic Global,668,3,56000.0,60,1,45,14.5,0,0,0
TX008047,P077,Corona Energy,811,2,417200.0,0,0,37,18.9,0,1,0
TX008048,P029,Atlas Global,437,5,167100.0,60,2,8,0.5,0,0,1
TX008049,P036,Prime Trading,755,1,264600.0,30,0,40,23.0,1,1,0
TX008050,P107,Prime Metals,789,2,218900.0,60,0,47,22.8,0,1,0
TX008051,P051,Union Energy,678,3,53800.0,0,0,51,11.4,0,0,0
TX008052,P014,Orient Global,801,1,419700.0,30,0,44,18.6,1,1,0
TX008053,P096,Prime Materials,806,2,717000.0,60,0,50,24.1,1,0,0
TX008054,P064,Zenith Chemicals,658,4,31800.0,0,3,44,7.3,1,1,0
TX008055,P109,Delta Trading,844,1,432800.0,30,0,40,23.6,0,0,0
TX008056,P073,Vega Metals,682,2,142300.0,30,1,23,9.8,0,1,0
TX008057,P096,Prime Materials,769,2,880300.0,90,0,50,23.2,1,1,0
TX008058,P008,Vega Logistics,723,2,159900.0,60,0,19,9.7,1,1,0
TX008059,P090,Falcon Agro,823,2,355000.0,60,0,36,20.9,0,0,0
TX008060,P011,Corona Industries,678,3,119700.0,60,0,20,10.4,0,0,0
TX008061,P076,Nordic Materials,611,3,99600.0,60,0,58,12.1,1,1,0
TX008062,P120,Orient Chemicals,643,2,117100.0,0,0,50,13.5,0,0,0
TX008063,P085,Pacific Agro,696,3,38600.0,60,1,55,15.8,1,0,0
TX008064,P095,Meridian Trading,825,2,220500.0,60,1,44,20.9,1,0,0
TX008065,P118,Pacific Chemicals,760,1,375100.0,60,1,44,26.3,0,0,0
TX008066,P056,Union Agro,690,2,131700.0,30,0,22,7.3,0,0,0
TX008067,P098,Marina Agro,665,3,31600.0,30,2,57,17.9,0,0,0
TX008068,P107,Prime Metals,806,2,204300.0,30,0,47,23.0,0,0,0
TX008069,P042,Corona Power,684,3,147900.0,90,0,25,11.7,1,0,1
TX008070,P038,Marina Logistics,534,5,101000.0,0,2,14,4.4,1,1,1
TX008071,P090,Falcon Agro,837,2,281300.0,90,0,36,21.1,1,0,0
TX008072,P079,Golden Agro,655,2,29000.0,30,0,54,13.5,0,0,0
TX008073,P091,Nordic Trading,864,2,397800.0,60,0,45,19.9,0,1,0
TX008074,P097,Marina Chemicals,818,2,225400.0,30,1,35,19.2,0,0,0
TX008075,P102,Falcon Power,770,1,318000.0,60,0,49,23.2,0,0,0
TX008076,P016,Aurora Energy,819,1,252100.0,30,0,45,26.1,0,0,0
TX008077,P007,Cairo Grid Co,508,4,92300.0,30,3,19,1.4,0,0,1
TX008078,P061,Harbor Metals,665,2,27900.0,90,1,58,15.0,1,1,0
TX008079,P094,Union Chemicals,758,1,876000.0,60,1,48,15.6,0,1,0
TX008080,P059,Falcon Materials,689,2,274100.0,0,2,21,9.2,0,0,0
TX008081,P041,Falcon Industries,625,3,38800.0,0,1,63,7.3,0,0,1
TX008082,P065,Crest Global,708,2,110000.0,0,0,15,13.4,0,0,1
TX008083,P028,Pacific Global,648,2,46300.0,0,1,51,14.2,0,0,0
TX008084,P035,Sierra Materials,660,3,29500.0,30,1,66,9.4,0,1,0
TX008085,P051,Union Energy,707,3,100600.0,90,0,51,10.5,0,1,0
TX008086,P075,Marina Industries,599,3,28200.0,30,2,49,10.9,1,1,0
TX008087,P043,Atlas Chemicals,804,2,360800.0,30,0,46,22.5,0,0,0
TX008088,P055,Delta Energy,677,3,15300.0,0,2,53,10.5,1,0,0
TX008089,P041,Falcon Industries,638,3,25900.0,90,2,63,6.6,0,0,1
TX008090,P046,Vega Agro,644,4,51800.0,60,0,56,10.0,1,0,0
TX008091,P088,Falcon Trading,629,3,51200.0,0,1,43,14.0,1,1,0
TX008092,P063,Prime Agro,483,4,62500.0,60,3,13,0.5,1,0,1
TX008093,P114,Corona Logistics,749,1,290100.0,60,1,52,19.2,0,0,0
TX008094,P047,Pacific Metals,662,3,119600.0,30,1,11,6.5,0,1,0
TX008095,P013,Orient Logistics,762,2,253400.0,0,0,37,19.1,0,0,0
TX008096,P012,Prime Power,643,2,62000.0,30,0,60,4.3,0,1,0
TX008097,P094,Union Chemicals,782,1,1517000.0,0,0,48,16.9,1,0,0
TX008098,P109,Delta Trading,819,1,212800.0,90,0,40,23.3,1,0,0
TX008099,P014,Orient Global,804,1,634700.0,0,0,44,18.4,0,1,0
TX008100,P070,Crest Metals,815,1,454000.0,60,0,45,23.7,0,1,0
TX008101,P046,Vega Agro,628,4,32400.0,30,0,56,9.9,0,0,0
TX008102,P070,Crest Metals,802,1,377300.0,0,0,45,23.5,0,1,0
TX008103,P077,Corona Energy,776,2,335900.0,60,1,37,18.0,0,0,0
TX008104,P013,Orient Logistics,761,2,169500.0,30,0,37,18.4,0,1,0
TX008105,P022,Sierra Metals,852,2,258200.0,30,2,46,21.8,1,0,0
TX008106,P013,Orient Logistics,753,2,203500.0,90,0,37,18.0,0,0,0
TX008107,P109,Delta Trading,807,1,251600.0,0,0,40,23.4,0,1,0
TX008108,P075,Marina Industries,601,3,35800.0,60,1,49,11.9,0,0,1
TX008109,P098,Marina Agro,671,3,46300.0,0,1,57,18.0,0,1,0
TX008110,P066,Orient Energy,613,3,20200.0,30,1,54,5.3,0,1,0
TX008111,P078,Pacific Materials,831,1,265400.0,60,0,37,22.8,1,1,0
TX008112,P113,Meridian Agro,627,3,25700.0,60,1,52,8.4,0,0,0
TX008113,P075,Marina Industries,630,3,53500.0,30,1,49,12.6,1,0,0
TX008114,P077,Corona Energy,784,2,423400.0,30,0,37,18.8,0,1,0
TX008115,P096,Prime Materials,779,2,625100.0,0,0,50,24.1,0,1,0
TX008116,P012,Prime Power,641,2,60200.0,60,0,60,3.9,1,0,0
TX008117,P093,Union Global,839,2,374700.0,30,1,52,20.7,0,0,0
TX008118,P117,Falcon Energy,684,2,76500.0,90,2,50,7.5,0,0,0
TX008119,P030,Golden Energy,489,5,69800.0,60,3,5,7.8,0,0,0
TX008120,P088,Falcon Trading,596,3,51600.0,0,1,43,12.9,0,0,1
TX008121,P097,Marina Chemicals,808,2,257500.0,60,1,35,18.9,0,0,0
TX008122,P022,Sierra Metals,857,2,337900.0,90,1,46,20.6,0,1,0
TX008123,P072,Meridian Logistics,648,3,32500.0,90,0,51,8.5,0,0,0
TX008124,P110,Meridian Energy,788,1,542100.0,90,0,50,24.0,0,1,0
TX008125,P096,Prime Materials,777,2,474600.0,60,2,50,23.4,0,0,0
TX008126,P015,Crest Materials,762,1,321900.0,30,1,34,23.8,0,0,0
TX008127,P089,Golden Power,804,1,664000.0,30,0,45,24.5,0,0,0
TX008128,P010,Delta Chemicals,651,3,93600.0,30,1,51,10.5,0,1,0
TX008129,P037,Nordic Global,662,3,54200.0,30,1,45,13.6,0,1,0
TX008130,P034,Union Trading,746,2,316800.0,0,0,54,18.1,0,0,0
TX008131,P018,Marina Global,638,3,46000.0,90,1,58,16.2,1,1,0
TX008132,P069,Sierra Global,668,2,142100.0,0,1,31,3.5,0,0,0
TX008133,P079,Golden Agro,665,2,50700.0,30,0,54,12.7,1,1,0
TX008134,P097,Marina Chemicals,813,2,256600.0,30,1,35,19.7,0,0,0
TX008135,P108,Orient Power,691,3,33500.0,30,0,41,11.3,0,0,0
TX008136,P114,Corona Logistics,735,1,329000.0,60,0,52,19.9,1,0,0
TX008137,P034,Union Trading,744,2,324300.0,30,0,54,18.4,0,0,0
TX008138,P116,Aurora Materials,676,3,70200.0,0,2,55,9.2,0,1,0
TX008139,P078,Pacific Materials,831,1,361000.0,90,0,37,22.0,0,1,0
TX008140,P090,Falcon Agro,825,2,335000.0,30,1,36,21.3,0,0,0
TX008141,P003,Delta Materials,831,1,195400.0,0,1,41,20.7,0,0,0
TX008142,P109,Delta Trading,824,1,386400.0,90,0,40,22.5,1,1,0
TX008143,P022,Sierra Metals,860,2,219100.0,90,3,46,22.8,0,1,0
TX008144,P070,Crest Metals,820,1,619500.0,60,0,45,24.0,1,0,0
TX008145,P062,Aurora Industries,667,3,96300.0,60,1,33,7.8,0,0,0
TX008146,P018,Marina Global,640,3,34900.0,90,1,58,16.2,0,0,1
TX008147,P118,Pacific Chemicals,766,1,310000.0,60,0,44,27.0,0,0,0
TX008148,P036,Prime Trading,768,1,246000.0,60,0,40,24.0,1,1,0
TX008149,P045,Meridian Materials,681,4,42800.0,30,1,51,11.1,0,0,1
TX008150,P012,Prime Power,630,2,33400.0,30,1,60,4.5,0,0,0
TX008151,P113,Meridian Agro,611,3,70800.0,30,1,52,9.3,0,1,0
TX008152,P076,Nordic Materials,652,3,39500.0,0,1,58,11.6,0,0,0
TX008153,P017,Lagos Agro Ltd,514,4,122000.0,90,4,7,3.0,1,1,1
TX008154,P095,Meridian Trading,798,2,289500.0,0,1,44,21.6,1,0,0
TX008155,P044,Summit Agro,735,2,354500.0,30,0,23,7.8,0,0,0
TX008156,P094,Union Chemicals,756,1,903900.0,0,0,48,16.7,0,1,0
TX008157,P021,Harbor Power,687,3,156000.0,0,0,15,13.1,0,0,0
TX008158,P046,Vega Agro,625,4,33100.0,60,0,56,9.6,0,0,0
TX008159,P037,Nordic Global,671,3,46200.0,0,1,45,13.6,0,0,0
TX008160,P018,Marina Global,631,3,47400.0,90,1,58,15.9,0,0,1
TX008161,P016,Aurora Energy,805,1,246000.0,0,0,45,27.5,0,1,0
TX008162,P022,Sierra Metals,844,2,180400.0,30,1,46,20.9,0,0,0
TX008163,P034,Union Trading,771,2,222100.0,90,1,54,17.9,0,0,0
TX008164,P113,Meridian Agro,620,3,56100.0,0,2,52,8.1,0,0,1
TX008165,P044,Summit Agro,706,2,134800.0,60,1,23,8.3,0,1,0
TX008166,P077,Corona Energy,801,2,378800.0,30,0,37,18.7,0,0,0
TX008167,P041,Falcon Industries,640,3,38900.0,30,3,63,7.1,0,0,0
TX008168,P023,Sierra Trading,469,4,156800.0,30,2,19,4.1,0,0,1
TX008169,P016,Aurora Energy,801,1,180000.0,60,0,45,26.9,0,0,0
TX008170,P034,Union Trading,760,2,559600.0,90,0,54,17.9,0,0,0
TX008171,P043,Atlas Chemicals,802,2,929900.0,60,0,46,22.4,0,1,0
TX008172,P109,Delta Trading,821,1,295800.0,60,0,40,23.3,1,0,0
TX008173,P118,Pacific Chemicals,779,1,349500.0,60,0,44,27.3,0,0,0
TX008174,P002,Corona Agro,713,3,220000.0,60,1,25,2.5,0,1,0
TX008175,P041,Falcon Industries,637,3,27000.0,60,1,63,7.0,0,0,1
TX008176,P013,Orient Logistics,766,2,236800.0,0,1,37,19.3,0,0,0
TX008177,P117,Falcon Energy,665,2,42900.0,30,1,50,7.3,0,0,1
TX008178,P009,Falcon Global,625,3,49400.0,30,1,51,9.3,0,1,0
TX008179,P076,Nordic Materials,622,3,70300.0,0,1,58,11.9,0,1,0
TX008180,P085,Pacific Agro,678,3,34100.0,30,2,55,16.4,0,0,0
TX008181,P066,Orient Energy,613,3,43300.0,60,3,54,6.3,0,0,0
TX008182,P107,Prime Metals,820,2,189900.0,30,1,47,22.4,0,1,0
TX008183,P005,Zenith Trading,610,3,22100.0,90,1,56,17.5,0,0,0
TX008184,P088,Falcon Trading,604,3,45500.0,60,1,43,11.7,0,0,0
TX008185,P078,Pacific Materials,806,1,192300.0,30,0,37,23.2,0,1,0
TX008186,P015,Crest Materials,772,1,299700.0,30,0,34,24.4,1,0,0
TX008187,P022,Sierra Metals,848,2,164300.0,90,1,46,21.8,1,0,0
TX008188,P098,Marina Agro,652,3,38000.0,90,1,57,16.8,1,0,1
TX008189,P092,Falcon Metals,677,2,41400.0,90,1,47,17.2,0,0,0
TX008190,P041,Falcon Industries,621,3,18800.0,0,2,63,6.7,0,1,0
TX008191,P114,Corona Logistics,758,1,390400.0,30,0,52,19.1,0,1,0
TX008192,P028,Pacific Global,648,2,41900.0,30,1,51,14.9,0,1,0
TX008193,P011,Corona Industries,690,3,166400.0,90,0,20,11.2,1,0,0
TX008194,P116,Aurora Materials,654,3,65100.0,30,2,55,9.4,1,0,0
TX008195,P005,Zenith Trading,607,3,31200.0,30,2,56,18.0,1,1,0
TX008196,P083,Crest Agro,696,3,113200.0,60,0,19,7.6,0,0,0
TX008197,P109,Delta Trading,824,1,334900.0,90,0,40,23.4,1,0,0
TX008198,P037,Nordic Global,684,3,59700.0,60,1,45,13.1,0,0,0
TX008199,P090,Falcon Agro,818,2,422100.0,30,0,36,21.5,0,0,0
TX008200,P044,Summit Agro,729,2,178200.0,60,0,23,7.9,0,0,0
TX008201,P120,Orient Chemicals,638,2,36300.0,0,0,50,12.9,0,0,0
TX008202,P005,Zenith Trading,628,3,49800.0,30,1,56,18.4,0,1,0
TX008203,P073,Vega Metals,711,2,218500.0,30,1,23,10.4,1,1,0
TX008204,P012,Prime Power,634,2,45500.0,30,0,60,4.4,1,1,0
TX008205,P018,Marina Global,662,3,34500.0,30,1,58,15.4,0,1,0
TX008206,P027,Summit Power,723,3,67900.0,30,1,21,3.2,0,0,0
TX008207,P016,Aurora Energy,809,1,226500.0,30,0,45,27.1,1,1,0
TX008208,P072,Meridian Logistics,654,3,34600.0,0,0,51,8.5,0,0,0
TX008209,P028,Pacific Global,639,2,43800.0,30,1,51,14.1,0,0,0
TX008210,P012,Prime Power,636,2,32200.0,90,0,60,4.7,0,0,0
TX008211,P018,Marina Global,652,3,37500.0,60,1,58,15.0,0,1,0
TX008212,P066,Orient Energy,625,3,56300.0,0,2,54,5.5,0,1,0
TX008213,P064,Zenith Chemicals,647,4,47300.0,30,2,44,7.6,0,0,0
TX008214,P018,Marina Global,631,3,44500.0,60,2,58,15.9,0,1,0
TX008215,P065,Crest Global,697,2,110400.0,0,0,15,13.5,0,0,0
TX008216,P020,Corona Materials,663,3,105500.0,0,1,40,14.9,1,1,0
TX008217,P102,Falcon Power,785,1,196300.0,0,1,49,22.1,0,0,0
TX008218,P115,Vega Trading,687,2,204300.0,60,0,20,8.0,1,0,0
TX008219,P018,Marina Global,666,3,31400.0,30,1,58,15.8,1,1,0
TX008220,P075,Marina Industries,616,3,28300.0,60,1,49,12.5,1,1,0
TX008221,P079,Golden Agro,647,2,25800.0,0,0,54,13.1,0,1,0
TX008222,P102,Falcon Power,778,1,253100.0,60,0,49,22.3,0,0,0
TX008223,P018,Marina Global,648,3,45000.0,0,1,58,15.4,0,0,0
TX008224,P109,Delta Trading,801,1,427000.0,90,0,40,22.2,0,1,0
TX008225,P076,Nordic Materials,622,3,60700.0,60,0,58,12.1,1,0,0
TX008226,P034,Union Trading,760,2,271500.0,60,0,54,18.5,0,1,0
TX008227,P113,Meridian Agro,602,3,46400.0,90,1,52,9.0,1,1,0
TX008228,P091,Nordic Trading,847,2,639000.0,60,1,45,18.7,0,0,0
TX008229,P104,Summit Energy,829,2,347200.0,30,1,41,22.0,0,0,0
TX008230,P035,Sierra Materials,670,3,54300.0,60,1,66,9.8,0,0,0
TX008231,P079,Golden Agro,689,2,45000.0,30,0,54,12.7,1,0,0
TX008232,P034,Union Trading,738,2,589300.0,60,0,54,17.7,1,1,0
TX008233,P094,Union Chemicals,791,1,450600.0,60,0,48,16.1,0,1,0
TX008234,P021,Harbor Power,657,3,145000.0,30,0,15,13.0,1,1,0
TX008235,P053,Summit Global,742,3,137400.0,0,1,14,11.2,1,0,0
TX008236,P055,Delta Energy,690,3,30300.0,0,2,53,11.0,0,0,0
TX008237,P007,Cairo Grid Co,513,4,59900.0,60,3,19,1.3,1,1,0
TX008238,P112,Orient Materials,804,1,190300.0,30,0,45,23.3,0,0,0
TX008239,P112,Orient Materials,804,1,235500.0,90,0,45,23.5,0,0,0
TX008240,P072,Meridian Logistics,654,3,34500.0,60,0,51,8.4,0,0,1
TX008241,P035,Sierra Materials,677,3,56200.0,60,1,66,8.5,1,1,0
TX008242,P079,Golden Agro,688,2,35000.0,90,0,54,14.5,0,0,0
TX008243,P072,Meridian Logistics,660,3,40800.0,0,2,51,9.0,1,1,0
TX008244,P070,Crest Metals,824,1,690000.0,60,0,45,23.9,0,0,0
TX008245,P020,Corona Materials,661,3,92700.0,30,2,40,14.5,0,0,0
TX008246,P035,Sierra Materials,638,3,54700.0,60,2,66,9.3,0,0,1
TX008247,P003,Delta Materials,850,1,313600.0,60,1,41,19.9,0,0,0
TX008248,P118,Pacific Chemicals,774,1,302900.0,90,0,44,27.3,1,0,0
TX008249,P107,Prime Metals,798,2,257200.0,30,0,47,24.1,0,0,0
TX008250,P051,Union Energy,693,3,58900.0,30,0,51,11.9,0,0,0
TX008251,P090,Falcon Agro,834,2,300900.0,60,0,36,21.1,1,1,0
TX008252,P005,Zenith Trading,609,3,51700.0,30,2,56,18.3,0,0,0
TX008253,P035,Sierra Materials,666,3,35500.0,30,2,66,9.0,0,1,1
TX008254,P099,Aurora Global,688,1,108600.0,90,1,26,11.4,1,1,0
TX008255,P098,Marina Agro,663,3,32800.0,30,1,57,17.1,0,1,0
TX008256,P031,Vega Power,774,2,249700.0,30,0,38,17.4,1,1,0
TX008257,P104,Summit Energy,848,2,644300.0,30,1,41,22.1,1,0,0
TX008258,P072,Meridian Logistics,661,3,57100.0,30,1,51,8.6,0,0,1
TX008259,P041,Falcon Industries,633,3,52300.0,90,1,63,6.7,0,0,1
TX008260,P012,Prime Power,625,2,51700.0,60,0,60,4.6,0,0,0
TX008261,P078,Pacific Materials,797,1,519700.0,0,0,37,22.0,0,0,0
TX008262,P045,Meridian Materials,666,4,55500.0,60,1,51,10.6,1,0,0
TX008263,P054,Golden Global,662,3,27700.0,60,1,58,15.8,0,0,0
TX008264,P032,Cobalt Logistics,722,3,98900.0,30,1,23,4.6,0,1,0
TX008265,P083,Crest Agro,683,3,142700.0,30,0,19,8.0,0,0,1
TX008266,P062,Aurora Industries,666,3,81100.0,90,2,33,8.4,1,0,0
TX008267,P075,Marina Industries,621,3,40000.0,30,1,49,12.4,0,1,0
TX008268,P092,Falcon Metals,670,2,52600.0,60,1,47,15.9,0,0,0
TX008269,P043,Atlas Chemicals,793,2,341900.0,60,1,46,21.3,1,1,0
TX008270,P024,Zenith Energy,704,3,147900.0,30,0,16,8.1,0,1,0
TX008271,P097,Marina Chemicals,806,2,263200.0,0,1,35,19.4,0,1,0
TX008272,P015,Crest Materials,772,1,457400.0,30,0,34,25.5,0,0,0
TX008273,P037,Nordic Global,680,3,74000.0,30,1,45,12.6,0,1,0
TX008274,P025,Crest Industries,697,2,333700.0,60,0,14,6.4,1,1,0
TX008275,P064,Zenith Chemicals,649,4,24200.0,0,1,44,8.3,1,0,0
TX008276,P098,Marina Agro,674,3,42200.0,30,2,57,17.0,1,0,0
TX008277,P033,Delta Industries,679,2,111700.0,60,1,24,5.9,0,0,0
TX008278,P066,Orient Energy,616,3,52700.0,30,2,54,5.8,1,0,0
TX008279,P107,Prime Metals,798,2,240200.0,0,0,47,23.6,0,1,0
TX008280,P102,Falcon Power,777,1,478200.0,30,0,49,22.3,0,1,0
TX008281,P078,Pacific Materials,803,1,216900.0,60,0,37,21.3,0,0,0
TX008282,P012,Prime Power,631,2,47700.0,60,0,60,5.2,1,0,1
TX008283,P061,Harbor Metals,658,2,31400.0,30,1,58,15.2,0,1,1
TX008284,P055,Delta Energy,673,3,28800.0,30,3,53,10.7,0,1,0
TX008285,P075,Marina Industries,610,3,63600.0,60,2,49,11.9,0,1,1
TX008286,P098,Marina Agro,666,3,42500.0,60,1,57,17.4,1,0,0
TX008287,P063,Prime Agro,463,4,83500.0,30,2,13,0.5,0,0,1
TX008288,P098,Marina Agro,685,3,45800.0,90,1,57,17.6,0,0,1
TX008289,P054,Golden Global,635,3,30400.0,30,2,58,16.3,0,1,0
TX008290,P116,Aurora Materials,658,3,58600.0,60,2,55,9.6,0,0,1
TX008291,P110,Meridian Energy,804,1,450100.0,0,2,50,22.8,0,0,0
TX008292,P085,Pacific Agro,680,3,36700.0,60,1,55,15.8,0,1,0
TX008293,P010,Delta Chemicals,692,3,50800.0,0,0,51,11.2,1,0,0
TX008294,P010,Delta Chemicals,685,3,85600.0,0,0,51,9.9,0,0,0
TX008295,P096,Prime Materials,796,2,642100.0,30,0,50,23.1,0,1,0
TX008296,P079,Golden Agro,673,2,35200.0,30,0,54,13.6,1,0,0
TX008297,P101,Aurora Agro,667,3,250100.0,0,0,12,7.0,1,1,0
TX008298,P001,Delta Power,700,2,95600.0,30,0,19,2.4,0,0,0
TX008299,P091,Nordic Trading,841,2,325100.0,30,0,45,20.1,0,0,0
TX008300,P048,Orient Metals,622,2,27100.0,60,1,45,11.9,0,1,1
TX008301,P070,Crest Metals,822,1,691900.0,30,0,45,23.4,1,1,0
TX008302,P062,Aurora Industries,660,3,62000.0,60,1,33,7.6,0,1,0
TX008303,P013,Orient Logistics,746,2,331000.0,90,0,37,18.6,0,1,0
TX008304,P072,Meridian Logistics,642,3,44100.0,30,0,51,8.0,1,1,0
TX008305,P090,Falcon Agro,818,2,568600.0,30,1,36,21.2,1,1,0
TX008306,P084,Meridian Metals,741,1,204800.0,60,0,45,22.9,1,0,0
TX008307,P077,Corona Energy,800,2,393700.0,90,0,37,18.6,0,0,0
TX008308,P077,Corona Energy,815,2,445200.0,30,1,37,18.0,0,0,0
TX008309,P061,Harbor Metals,658,2,105100.0,30,1,58,14.6,1,1,0
